,0
4439,Where do atheists donate their money? Non Prophet Organizations
4440,"1/3 Of people live next to a pedophile. Not me though, I live next to two really hot ten year old's!"
4441,Are you from Ireland? Cause when I look at you my penis is Dublin.
4442,There's a new TV show about a plane hijacking. They just shot the pilot last week.
4443,RIP boiling water. You will be mist.
4444,"Why is there no black character in the game ""Clue""? Because then it would be called ""Solved."""
4445,"I started carrying a knife after an attempted mugging a few years ago. Since then, my mugging attempts have been a lot more successful."
4446,Did you hear about the Italian chef that died? He pasta way. We cannoli do so much. His legacy will be a pizza history.
4447,Why are gay men always first to check-out of a hotel? They had their shit packed the night before.
4448,My penis was in a world record book once...until the librarian told me to take it out
4449,"Capitalization can really change a sentence. For example:
I love to eat candy.
I love to eat capitalization. 

"
4450,How does a black woman know she's pregnant? When she pulls out her tampon the cotton's been picked.
4451,You gotta hand it to short people because they can't reach it
4452,"When a maple syrup producer sees a maple tree they don't own, do they think ""I'd tap that""?"
4453,"Why are male bathrooms on the left, &amp; female bathrooms on the right? Because women are always right, even when they're full of shit."
4454,Did you hear the one about the three deep holes in the ground? Well? well? well?
4455,I was at the ATM when an old lady came up to me and asked to check her balance so I pushed her over.
4456,Did you ever hear about the Lucky Charms leprechaun's evil twin? He was tragically malicious.
4457,"I asked a Chinese girl for her number. She said, ""Sex! Sex! Sex! Free Sex tonight!"" I said, ""Wow!"" Her friend said, ""She means 666-3629."""
4458,What do you do if your baby comes out black? Cook the next one on a lower temperature.
4459,What's the difference between a garbanzo bean and a chickpea? I've never paid $300 bucks to have a garbanzo bean on my face.
4460,Where does a dog go when he loses his tail? A re-tail store
4461,What becomes shorter when you add 2 letters? Short
4462,A falling battery killed a man today. It was charged with murder.
4463,What's the best part about fucking twenty-eight year olds? They're twenty of them.
4464,"My black friend asked me if there's a colored printer in the library. I said ""Shit man, it's 2015 you can use whatever printer you want!"""
4465,My wife was happy when I told her I put a load in the dishwasher until 9 months later when Consuela's baby came out looking just like me!
4466,What do you call a bear with no teeth? A gummy bear
4467,What's the best part about dating a black girl? Not having to meet the father.
4468,"Today I was asked how I view lesbian relationships. Apparently ""in HD"" wasn't the right answer."
4469,Pedophiles are fucking immature assholes
4470,As I looked into her eyes I felt my knees go weak and my stomach turned to butterflies. That's when I realized I'd drugged the wrong glass.
4471,What was Hitler's favorite video game? Mein Kraft
4472,Why can't pirates finish the alphabet? They get lost at C.
4473,Where do suicide bombers go when they die? Everywhere!
4474,What do u call a hilarious Mexican herb?  Sillyantro
4475,What do you call an airplane that flies backwards? A receding airline
4476,What do you call a stoner with down syndrome? A baked potato.
4477,What do you call a group of confused Spanish speaking racists? The ¿Qué Qué Qué?
4478,I don't know why I broke up with my girl at the gym. I guess we just weren't working out.
4479,I once took a girl to Starbucks because I forgot her name.
4480,"""Son, I don't think you're cut out to be a mime."" ""Was it something I said?"" Asks the son. ""Yes."""
4481,"What did the French man say when he tripped down the stairs? ""Eiffel."""
4482,Why do Jihadist Muslims only drink instant coffee? 'Cause they hate the French press
4483,"Got fired from the market for being too violent. All I did was put out a sign that said, ""take lettuce from top of pile or heads will roll!"""
4484,What's 7 inches long and hasn't been sucked in over 2 years? Whitney Houston's crack pipe.
4485,Why are there no casinos in Africa? Too many cheetahs.
4486,What's Bill Clinton's favorite instrument to play? His whore Monica.
4487,What's the difference between a feminist and a computer? You can punch information into a computer.
4488,When I was 6 I got coal from Santa. The next year I decided to get back at him &amp; poison the cookies. The bastard found out and killed my dad
4489,I had such a crap day. First my ex got run over by a bus. Then I got fired from my job as a bus driver.
4490,"Where does Walmart keep the Terminator toys? Aisle B, back."
4491,Why are 490 Romans funny? Because XD
4492,"My girlfriend left me for an Indian guy. It's okay, I know he's going to treat her well. I heard they worship cows"
4493,What do I get when I pour my Root Beer into a square mug? Just Beer.
4494,I broke up with this cross eyed girl. I thought she was seeing someone else.
4495,Why do horses have such a low divorce rate? Because they're all in stable relationships.
4496,"I'm not sure what the first church on the moon will look like, but I'm sure the mass will be the same."
4497,"I have a bumper sticker that says, ""honk if you think I'm sexy"". I just sit at green lights until I feel good about myself."
4498,Why are redneck murders the hardest to solve? All the DNA matches and there's no dental records.
4499,What's the difference between Santa Claus and a jew? Santa goes down the chimney
4500,Why does Santa have such a big sack? Because he only comes once a year.
4501,What do Ethiopians get for Christmas? Hungry
4502,Who says love is dead? Necrophiliacs
4503,I'm making a TV series about a plane hijacking. We just shot the pilot.
4504,"Did Jesus ever get drunk? Not sure, but I heard he got hammered once."
4505,I accidentally gave my girlfriend a glue stick instead of chapstick. She's still not talking to me.
4506,What do they call Peter Pan in China? Peter Wok
4507,I tried uploading my sex tape to PornHub. They told me to try Vine.
4508,"During my prostate exam I asked the doctor, ""where should I put my pants""? ""Over there by mine"", was not the answer I was expecting."
4509,Why can't Jesus eat a cheeseburger? Because he's dead.
4510,"Once I had a machine that made counterfeit pennies. I regret it now, but it made a lot of cents at the time."
4511,How many people in denial does it take to change a light bulb? There is nothing wrong with the light bulb!
4512,Why did the riot police show up early to the protest? They wanted to beat the crowd.
4513,Somebody drilled a hole in the fence around the nudist colony. Police are looking into it.
4514,Gay jokes aren't funny. Come on guys!
4515,How can you tell my parents are abusive? Beats me
4516,What do you call Dracula's retarded cousin? Countdown
4517,Two consonants and a vowel go into a bar
4518,What did Barack Obama say when he dropped his shell at the beach? Oh no Michelle!
4519,I've been fired from work for putting in too many shifts. Keyboard manufacturing isn't as easy as you think.
4520,"The Nintendo 64 turned 18 last month, which means you can now legally blow the cartridges"
4521,Why is the camel called the ship of the desert? Because its full of Arab semen
4522,Why can't Stevie Wonder see his friends? Because he's married.
4523,"A Zen student asked his master, ""Is it OK to use email?"" ""Yes,"" replied the master, ""But no attachments."""
4524,Why is Darth Vader so famous? He was the first black man to admit he is the father. 
4525,"What did Santa say to the hooker? ""Fuck the chimney, I'm cumming down her throat!"""
4526,"What does a Russian woman say to stop her husband from abusing her? Vladislov, baby don't hurt me, don't hurt me, no more.."
4527,"My ex-wife still misses me, but her aim is getting better!"
4528,I used to date a girl with one leg who worked at a brewery. She was in charge of the hops.
4529,"Why didn't Sean Connery get his roof fixed? He said he ""couldn't find a shingle person to do it."""
4530,"A book fell on Sean Connery's head. He replies ""I only have my shelf to blame""."
4531,When does Sean Connery show up to Wimbeldon? About tennish
4532,Sean Connery found his niche. She was in the garden playing with his nephew.
4533,Where does Sean Connery shit? On any chair he finds.
4534,How does Sean Connery shave? Ctrl+S
4535,"My doctor told me to eat more Taco Bell today. Technically he said, 'Less McDonald's' but I'm pretty sure I knew what he meant."
4536,Whats the difference between acne and a priest? Acne waits until a boy's 14 to come on his face.
4537,Why did the blonde tiptoe past the medicine cabinet? She didn't want to wake the sleeping pills.
4538,Why didn't the skeleton show up to the party? He had no guts.
4539,Why doesn't Superman need a boss? He already has supervision.
4540,"My wife is ""like a plunger"" when she gets drunk. She likes to bring up old shit."
4541,What do ISIS and Little Miss Muffet have in common? They both have kurds in their way
4542,What is al-queda's favorite football team? The New York Jets.
4543,What's the difference between Sara Palin's mouth and her vagina? Only one retarded thing came out of her vagina.
4544,What's better than seeing a woman wrestle? Seeing her box.
4545,What's the the key to telling an ISIS joke? The execution.
4546,Did you hear about the time Stevie Wonder got a cheese grater for Christmas? He said it was the most violent book he'd ever read.
4547,Girl are you sitting on an F5 key? Cause that ass is refreshing.
4548,What do you call immigrants to Sweden? Artificial Swedeners
4549,Why was Han Solo so suspicious when he put his penis inside Princess Leia for the first time? Because it was Luke warm.
4550,What did the pirate do after his parrot bit off his genitals? He got a woodpecker.
4551,Did you hear about the Leper going for the masturbation world record? Eventually he pulled it off!
4552,Have you heard my joke about the Ebola outbreak yet? Eh... Nevermind. You probably won't get it.
4553,"Accordion to a recent survey, replacing words with the names of musical instruments in a sentence often goes undetected."
4554,What do you call a soldier who has been mustard gassed and pepper sprayed?  A seasoned veteran
4555,Hickory Dickory Dock. Two mice ran up the clock. The clock struck one and the other got through with only minor injuries.
4556,I heard Alabama changed the drinking age to 32. They wanted to keep alcohol out of the high schools.
4557,Maybe I'm just ignorant. I don't know.
4558,What's the difference between a lentil and a chickpea? I've never begged to have a lentil on my face.
4559,I have an EpiPen. My friend gave it to me as he was dying. It seemed very important to him that I have it.
4560,My name is David and I had my ID stolen the other day. Now they just call me Dav.
4561,You are all too mean to fat people. You guys really need to lay off. They already have enough on their plates.
4562,"""Dad I don't want a puppy!"" ""Young Man, you'll eat what you're given in this house."""
4563,My psychiatrist says I have revenge issues. I'll show him.
4564,Did you hear? Sting was kidnapped! The Police still have no lead.
4565,"If you ever get in a knife fight with a group of clowns, go for the juggler"
4566,You know what I find odd? Numbers that aren't divisible by 2.
4567,"My girlfriend is weird, she always starts conversations with, ""Are you even listening to me!"""
4568,Why do bad farmers make good DJs? Because they've got sick beets!
4569,Where are average things manufactured? The satisfactory.
4570,"My Dad died recently, but unfortunately I slept in and missed the funeral. I guess I'm not a mourning person"
4571,Why aren't Mexicans ever indecisive? Because if they're on the fence too long they get caught.
4572,Someone told me I'm condescending. That means I talk down to people.
4573,I had a bukkake party last night. It was a disaster. Nobody came.
4574,How many light bulbs does it take to change a light bulb? Two. The light bulb you remove and the light bulb you replace it with.
4575,What did one lesbian vampire say to the other lesbian vampire? My pad or yours.
4576,How does a pregnant mermaid give birth? Sea-section
4577,Why are aspirins white? Because they work
4578,Did you hear about the limo driver who was in business for 25 years without a single customer? All that time and nothing to chauffeur it.
4579,I put deodorant on only one armpit. I don't smell half bad.
4580,Why is twelve an unfair number? Because it's two against one.
4581,"I was in Ferguson, got jumped by 5 black guys. It started right up, they said I just need to replace the battery."
4582,How can you tell that the little mermaid is on her period? She's followed by sharks.
4583,Did you hear a Payless Shoe Source got looted in Ferguson? The only thing left were the work boots.
4584,"Did you hear about the pizza boy who wanted to become a comedian? His jokes were cheesy, but his delivery was amazing!"
4585,What happens to a frog's car when it breaks down? It gets toad away.
4586,Ever hear of the Tempura House? It's a home for lightly battered women.
4587,What do you call a pile of cats?  A MEOWTAIN.
4588,Did you hear the one about the wooden car? With the wooden wheels? And the wooden engine? It wooden work
4589,Did you hear about the goth kid with dyslexia? He sold his soul to Santa.
4590,Whats the worst thing about manufacturing tabletops? It's counterproductive
4591,A donkey had an IQ of 186. He had no friends at all though. because nobody likes a smart-ass.
4592,"Say, Ernie, want some Ice Cream? Sherbert"
4593,What do you call two ants that run away to get married? Antelopes
4594,"How did the astronaut break up with his girlfriend? ""I just need some space."""
4595,What did the little Iraqi girl tell her father after he bought her a new backpack? Thanks for the Baghdad.
4596,"Why did Dave Grohl buy such a tall house? He wanted to make sure he was getting the best, the best, the best, the best-a view."
4597,"The vet told me ""I'm sorry, but I'm going to have to put your dog down."" I said. ""WHY?!"" Vet said: ""Because my arms are getting tired."""
4598,How did Jesus get his abs? Cross Fit.
4599,What kind of car does Jesus drive? A Christler
4600,What do you call a Mexican bodybuilder without a protein shake? No whey José
4601,Why didn't the feminist get a job at the post office? Because she refused to work in a mail dominated industry.
4602,What do you call a hot chick in Boston? A tourist
4603,Why can't atheists solve exponential problems? Because they don't believe in higher powers.
4604,"A duck walks into the pharmacy to buy some chapstick and says ""just put it on my bill"""
4605,Why is an executioner a terrible high-fiver? They always leave you hanging
4606,What do you call an abortion in Prague? A canceled Czech.
4607,How do Malaysian airlines serve all their drinks? On the rocks
4608,What did the pirate say on his 80th birthday? Aye matey!
4609,My telescope broke the other day and I was hoping the local observatory could repair it. They said they'd look into it.
4610,"What did the man on the 100 MPH escalator say? ""Well that escalated quickly"" "
4611,Say what you will about Jerry Sandusky but he was a damn good coach. He could turn a tight end into a wide receiver in no time.
4612,Why don't jews eat pussy? It's too close to the gas chamber
4613,Why do bulimics like KFC? It comes with a free bucket.
4614,Why did the CIA torture the Russian wasp?  Because he was a cagey bee agent.
4615,"I heard a swimmer shout ""Help shark help!!"" I just laughed. I knew the shark wasn't going to help him!"
4616,I hate it when my neighbor's kids cry at night. Maybe I should give them back.
4617,What's the difference between an Indian and an asshole? One smells like shit and the other is an asshole.
4618,Why are domestic violence jokes funny? They always have great punchlines
4619,What has five teeth and an I.Q. of three? The front row of a Willie Nelson concert.
4620,Did you hear about the Ethiopian Vs. US soccer game? USA: 8 Ethiopia: Didn't.
4621,"How does a lawyer go to sleep? First he lies on one side, then the other"
4622,How do Ethiopians celebrate their kids first birthday? By putting flowers on their grave.
4623,What's the difference between England and a tea bag? A tea bag stays in the cup longer!
4624,"Jesus Christ fed 2,000 people with 5 loaves of bread and 2 fish. Adolf Hitler made 6 million Jews toast."
4625,I have a joke about pizza and a broken pencil. unfortunately it's cheesy and pointless
4626,Why is Jesus bad at crossword puzzles? Because he gets stuck on across and can't get down either
4627,What do ducks smoke? Qwack
4628,How do you find a blind man on a nude beach? It is not hard.
4629,Did you hear about the new Mike Tyson computer? It has two bytes and no memory
4630,How did the hillbilly find his sister in the woods? Attractive.
4631,Why did the old man hate living next to the tennis courts? He couldn't stand all the racket
4632,How do you turn a duck into a soul singer? Put it in the oven until its bill withers.
4633,How do you drown a hipster? In the main stream
4634,Why do you never see elephants hiding in trees? They are really good at it.
4635,What country does fried fish swim in? Greece
4636,"When I asked my friend how he's doing, he said ""man, I'm just happy to be breathing"". I told him he should have bigger aspirations."
4637,What did the bad soccer announcer get for Christmas? COOOOOOOOAAAAAAAAAAAAAAAAAAAAALLLLLLLLLLLLLLLLLL!!!!!!!!!!!!!!!!!!!!!
4638,What do you call it when you open a soda for a buddy who is in outer space? An astrofizzassist.
4639,What did the leper say to the prostitute? Keep the tip
4640,What does every Pirate bachelor hate? A small chest with no booty.
4641,What's the heaviest soup in Asia? Wonton soup. 
4642,"What did the gay man say to his cheating boyfriend? I see you already have your shit packed, now get out!"
4643,"So this black guys stopped me on the subway and asked ""did the Yankees win?"" I said ""Yes, it's ok, you're free now"""
4644,What do you call a nose with no body? Nobody nose. 
4645,In what Californian city can you find waffles buried at the beach? Sandy Eggo.
4646,"A despondent Notorious B.I.G sits an empty suitcase on his bed &amp; sighs. ""I love going on vacation but I hate Tupac."""
4647,What do you call a monkey in a minefield? A baboom.
4648,Why do teenage girls hang out in odd-numbered groups? Because they can't even.
4649,How many ants are needed to fill an apartment? Ten-ants 
4650,Yo Mamma so fat I took a picture of her last Christmas and its still printing.
4651,When do Jews go swimming? When it Israeli hot 
4652,What's the best thing about fingering a gypsy on her period? You get your palm red for free.
4653,How's an online college degree like a small pizza? Neither feeds a family of four.
4654,Can Mississippi wear Delaware's New Jersey? I don't know but Alaska
4655,What do you call a hooker who likes noodles? A Pastatute
4656,What do you call a Mexican who's car got stolen? Carlos
4657,How do you know you let a hippie stay at your house? He's still there.
4658,What happened when the reporter fell into the water? She became an anchor
4659,How can a room full of couples be empty? There isn't a single person left. 
4660,What do you call an invisible mom that got a sex change. Transparent
4661,Did you hear about the Mexican train hijacker? They say he had loco motives.
4662,I combined all of the watches I own into a belt. It was a complete waste of time. 
4663,What did Cinderella do when she got to the ball? she choked.
4664,What do you call a sleepwalking nun? A roamin' Catholic 
4665,What do you call it when a chameleon won't change colors? A reptile dysfunction
4666,Why did the banker eat lunch by himself? Because he was a loaner.
4667,"Wife: Why are you home so early?

Husband: My boss told me to go to hell."
4668,What do you call a Frenchman that's been attacked by a bear? Claude 
4669,Why couldn't the candle get any sleep? Because there's no rest for the wicked. 
4670,"How do you get 30 drunk Canadians out of the pool. ""Please get out of the pool""."
4671,Women are like hurricanes. First they blow you and then you lose your house.
4672,Why is the alcoholic law student sad? Because he couldn't pass the bar.
4673,What do you call a drummer that just broke up with his girlfriend? Homeless.
4674,What do cannibals eat to freshen their breath? Men toes.
4675,What do you call two chess enthusiasts bragging in a lobby? Chess nuts boasting in an open foyer.
4676,How do you tell if someone's balls are sensitive? Give them a test-tickle
4677,What happened when the orange slept with the dirty lemon? It got lemonaids
4678,What's the difference between an Irish wedding and Irish funeral? One less drunk.
4679,How are synagogues like lemons?  They're full of acidic juice.
4680,What do you call a person who delivers Indian food? Currier.
4681,"What's the difference between the lavatory and the cemetery? No difference - when you gotta go, you gotta go!"
4682,What do you call a gay man milking a cow? A Dairy Queen.
4683,What's the difference between a hamburger and a prostitute? A hamburger is better with cheese.
4684,Why did the Native American sleep in the hotel lobby? He didn't have a reservation.
4685,"What did one math book say to the other? Man, I have problems. "
4686,Why does Waldo wear stripes? Because he doesn't want to be spotted
4687,What do you call a Blonde doing a handstand? A Brunette with bad breath.
4688,What's a pirates favorite thing to knit? Scaaaaaarrves 
4689,What's the difference between a cactus and a school bus? Cactus has little pricks on the outside
4690,What gym equipment does Jesus use? A cross trainer
4691,What's the Difference between NHL Players and the Jersey Shore Girls? NHL Players shower after three periods.
4692,Why don't baseball players get much action? Because they have foul balls.
4693,When can't a pen write out a check? When it's broke. 
4694,You know I can see 6 years into the future? I have 2020 vision.
4695,"What's the difference between Jews and Christians? Jews get really angry, but Christians just get a little cross."
4696,What do you call sunscreen in Ireland? Pubs
4697,"I heard a bunch of Japanese people chanting ""We want rights! We want rights!"" They must be scared of the dark or something."
4698,What is a stalker's favorite part of a hospital? The I C U
4699,Did you hear about the bastard frog? It was a tad unexpected. 
4700,"A horse walks into a bar and the bartender asks, ""why the long face?"" The horse, unable to understand English, shits on the floor &amp; leaves."
4701,"Simba: Dad, what's the Super Bowl? Mufasa: No idea, we're lions."
4702,Did you hear about the hard of hearing Mexican racist? He tried to join the que que que.
4703,What do you call an Amish guy with his hand up a horse's ass? A mechanic
4704,What does a donkey proctologist do? Assesses ass' asses.
4705,Why was the computer tired when it got home? It was running all day. 
4706,What does a Gynecologist and a Pizza Boy have in common? They can smell it but they can't eat it
4707,What is yellow and lives off dead Beatles? Yoko Ono
4708,What do aliens use for currency? Starbucks 
4709,"A police officer came up to me yesterday and said, ""Where were you between four and six?"" I said, ""Kindergarten."""
4710,Why should you never date a tennis player? cause love means nothing to them.
4711,Why did the sailor ground his son? His grades were below C level
4712,What rock group has four men that don't sing? Mount rushmore
4713,What do you call a Mexican who likes little kids? A Pedro phile
4714,Why did Jesus drop out of the carpentry business? He got too attached to his work.
4715,What do you call a closet full of lesbians? A lick her cabinet.
4716,What's every movie critic's favorite cooking ingredient? Michael Bay Leaves. 
4717,Why was the mathematician late for work? He took the rhombus. 
4718,Why did the painting go to jail? It was framed. 
4719,How do you make an octopus laugh? You give it ten tickles.
4720,What do you call it when a DJ gets a blowjob while he's on the air? Radiohead
4721,If you watch Jeopardy backwards it becomes a show where people pay money to ask questions.
4722,Why did the blind fly starve to death? Because he couldn't see shit.
4723,Why did the Eskimos have to stop partying? Because they ran out of Natural Light
4724,Don't fart in the apple store. They don't have Windows
4725,What was the victim of the car crash wearing? A Casual-Tee
4726,What happened to the stressed out redhead? He ginger snapped
4727,What is Kanye West's favourite kind of omelette? Omeletteyoufinish
4728,How often did the asian cow go to the gym? Dairy
4729,Why did the ghost go into the elevator? To lift his spirits. 
4730,Why does Dr. Pepper come in a bottle? Because his wife is dead.
4731,What do you call a cow jumping over a barbed wire fence? An udder disaster. 
4732,Did you hear about the guy who mixed Viagra and laxatives? He didn't know if he was coming or going.
4733,Why did the cannibal have an upset stomach? He ate someone who disagreed with him.
4734,Why did President Kennedy never get drunk? He wasn't very good at taking shots.
4735,"Wanna hear a joke about paper? Nevermind, it's tearable!  "
4736,"A boy w/ diarrhea tells his Mom he needs Viagra. She asks ""Why do u need that"" He says ""That's what u give Dad when his shit won't get hard"""
4737,Why can't ghosts make babies? They have hollow weenies!
4738,I saw a cop pull over a U Haul today. Looks like he was trying to bust a move.
4739,What happened to the fly that sat on the toilet seat? He got pissed off.
4740,What do you get when you cross a genius with a hooker? A fucking know it all!
4741,I'm sick and tired of people soaking my floor with their wet umbrellas when they come over to visit. I think it's time to make a stand.
4742,Why has the pope never won a gold medal?  Because he always came in a little behind.
4743,What did one unemployed cancer cell say to the other? Lets get Jobs!
4744,What does diarrhea and a bar fight have in common? Blood on your stool.
4745,How do you fix a broken jack-o-lantern? With a pumpkin patch 
4746,Have you ever seen the inside of an ac compressor? It's really cool. 
4747,How do you keep men on their toes? Raise the urinals
4748,Why did Tony the Tiger go to prison? RRRrrrrrrrrrrrape!
4749,Who's the world's most famous blacksmith? Will Smith
4750,What do cannibals like to drink in the morning? Bloody Mary
4751,How do you get down off an elephant? You don't. You get down off a goose.  
4752,Why did the 14 year old Mexican girl end up pregnant? Because her teacher told her to go do an essay.
4753,What does seven days without exercise make? One weak 
4754,Why did the introduction and the conclusion break up? Because they were never on the same page
4755,"Asked Siri. ""Surely it's not going to rain today?"" She said, ""it is, and dont call me Shirley"". Forgot to take my phone off Airplane mode."
4756,What do you call a mathematician at the beach? A tan gent.
4757,What did the Mexican say when he was upset? I don't want to taco bout it because it's nacho business. 
4758,"What did Arnold Schwarzenegger say when asked to join a classical music costume contest?  ""I'll be Bach"""
4759,What do you call a bear in the rain? A drizzly bear. 
4760,Why does Ariel from the Little Mermaid wear seashells? Because the B-shells won't fit.
4761,Why don't U2's lawyers ever make any money? All their work is pro Bono.
4762,Why did the flattened can of Coke want to off itself? Because it was soda pressed!
4763,Did you hear about the guy who won the anal sex competition? He actually came in the #2 spot.
4764,What did the writer say when he glued himself to his book? That's my story and I'm sticking to it. 
4765,What do you call it when batman skips church? Christian Bale.
4766,"I phoned in sick today. Boss: ""Exactly how sick are you?"" Me: ""Well, I'm in bed with my 12 year old niece."""
4767,I broke into a shoe store and tied the laces together on all the womens' shoes. Bitches be trippin.
4768,Did you hear about the girl who was dating the guy with the wooden leg? She broke it off 
4769,9/11 jokes are just plane wrong.
4770,Got fired today because I was caught masturbating with a vegetable. Nursing homes have strict rules about what you can do with patients.
4771,What do you call an angry German? A sour kraut.
4772,How do you kill a circus? Go straight for the juggler
4773,Why are New Yorkers so depressed? Because the light at the end of the tunnel is New Jersey
4774,Why should Steve Irwin have put on sunscreen? To protect himself from the harmful rays.
4775,How do you feel when there's no more coffee? Depresso 
4776,Why did the chef add extra oregano to the sauce? He was making up for lost thyme.  
4777,How are peanut butter and jelly related? They're inbred
4778,I decided to put laxatives in my weed brownies just for shits and giggles
4779,What's Whitney Houston's favourite type of co-ordination? HAND-EEEEEYYYYYYYYYEEEEEEEEEEE
4780,Did you hear about the rabbi who had to circumcise elephants? The pay was terrible but the tips were huge!
4781,Why do Mexicans never cross the border in groups of 3? Because the sign says no tres-passing. 
4782,You know what gets me down? An extra chromosome
4783,Where do naughty rays of light go? Prism 
4784,"A guy sticks his head in the barber shop and asks how long till he can get a haircut. The barber replies, ""About another half inch."" "
4785,"If a stork brings white babies, and a blackbird black babies, what bird brings no babies? A Swallow."
4786,My new thesaurus is terrible. It's also terrible.
4787,They say shoe size is directly related to penis size. That makes the fear of clowns even worse
4788,Why couldn't anyone hear Helen Keller scream? She was wearing mittens.
4789,What do you call a boat that gives fresh breath? A Shipmint! 
4790,"Why did the Irish call their currency the ""Punt""? Because it rhymes with Bank Manager"
4791,Why are gay men so great at fashion? They've spent so much time in the closet.
4792,"Which U.S. state abbreviation is the best? I'm not sure, but Oklahoma's is OK. "
4793,Why did the blonde snort splenda? She thought it was diet coke. 
4794,When can women make you a millionaire? When you're a billionaire.
4795,"Why are there only 239 beans in Irish stew? Because one more, and it'd be too farty."
4796,"What does a toilet, a clitoris, and an anniversary have in common? Men usually miss all three."
4797,"How can you tell if Asians have broken into your house? The dog is gone, the homework is done, &amp; they're still trying to leave your driveway"
4798,What does a guy with two right feet wear to the beach? Flop-flops. 
4799,What's the square root of 69? Eight something.
4800,How can you spot the prostitute at the Miss America pageant? She's wearing a sash that says Idaho.
4801,"What's the definition of a will? Come on, guys. The answer's a dead giveaway. "
4802,Jokes about German sausage are the wurst!
4803,"My friend keeps telling me to stop impersonating butter. I can't, I'm on a roll now. "
4804,"What did the Jewish pedophile say? ""Would you like to buy some candy"""
4805,Sorry for the lack of updates. Will continue in the next couple of days
4806,Why doesn't Spiderman like rice? It reminds him of Uncle Ben.
4807,Why did the book get stitches? Because he had his appendix removed. 
4808,What did the DJ order from the deli? A club sandwich with extra beets.
4809,Where do hippos go to school? The Hippocampus 
4810,Why was the blonde upset when she got her Drivers License? Because she got an F in sex.
4811,How do you blindfold an Asian woman? Put a windshield in front of her.
4812,Most of my family has diarrhea. It runs in our jeans
4813,Did you hear about the photographer that got locked in his darkroom? He died of exposure. It was not a pretty picture.
4814,What do you call a gay drive-by? A fruit roll-up
4815,"What did one butt cheek say to the other butt cheek? If we stick together, we can stop this shit. "
4816,Why are there no Irish lawyers? They can't pass the bar.
4817,Did I ever post my Alzheimer's joke? I don't remember
4818,How does the man on the moon cut his hair? Eclipse it.  
4819,"Got slapped by a girl for asking ""Do you spit or swallow?"" I thought this was a reasonable question since we were at a wine tasting session"
4820,What is Tom Hanks' wireless password? 1forrest1
4821,What sexual position creates the ugliest kids? Ask your parents. 
4822,How do you turn a fruit into a vegetable. You give him AIDS
4823,"Did you hear about the murder mystery porno? In the end, everyone did it."
4824,My friends think I'm too indecisive. I don't know what to think of that
4825,"Breasts are like beer. Men may state a preference, but we'll take whatever's on tap."
4826,Why was the leper hockey game canceled? There was a face-off in the corner.
4827,"What did Sean Connery say when a book fell on his head? ""I have only my shelf to blame"""
4828,"I saw a midget prisoner climbing down a wall. As he turned and sneered at me, I thought: 'that's a little condescending'."
4829,"What do you call a little Mexican? A paragraph, because he's not quite an essay."
4830,"What doesn't belong? Lobster, crab, tuna, or a Chinese man run over by a bus? Tuna. All others are crustaceans"
4831,Where do senior citizens often go to the restroom? Depends
4832,What do you call a poor Italian neighborhood? A speghetto. 
4833,Did you hear about the Mexican train killer? He had loco motives
4834,Why did the Dalai Lama visit Las Vegas? Tibet 
4835,"What should you do if you see a spaceman? Park in it, man. "
4836,"I saw this wino lying in a gutter eating grapes, I was like, ""bro, you have to wait."""
4837,Why did they have to cancel the volleyball games in the special olympics? It wasn't going over too well.
4838,Why did the female dog have trouble getting a gun after the background check law passed? Cuz Bitches be crazy.
4839,Why did the French chef quit working at the haunted restaurant? He got crêped out. 
4840,"The man who invented the ""VELCRO"" died today. RIP."
4841,Why did Isaac Newton's son know so much about gravity? The apple didn't fall far from the tree.
4842,What did Jay-Z call his girlfriend before getting married? Feyoncè
4843,Why did the traffic light turn red? You'd turn red too if you had to change in the street. 
4844,How many divorced men does it take to change a light bulb? Who cares? They never get the house anyway. 
4845,What's the best dating service in India? Connect the dots.
4846,Why did the golfer wear two pairs of pants? Because he might get a hole in one. 
4847,Where do Bees use the bathroom? At the BP station. 
4848,What do you call a deaf man with no limbs? Whatever you want.
4849,Why did the homeless man vote for Obama? Because he promised change.
4850,"What did the woman say to the vampire when she woke up with her period? "" I made you breakfast in bed!"""
4851,"What's long, black, and dangerous to cut? The line at KFC."
4852,Hear the one about the miscarriage? I overheard it yesterday. The joke was funny but the delivery was all wrong
4853,Why did the minus sign run for office? To make a difference. 
4854,At my job I realized that some ass was giving names to all of the food in the refrigerator. Today I had a tuna sandwich named 'Bob'.
4855,What does a perverted frog say? Rubbit.
4856,hy was the guitar teacher arrested? For fingering A minor.
4857,Why does Waldo wear stripes? Because he doesn't want to be spotted!
4858,Did you hear about the guy with the invisible penis? He came out of nowhere.
4859,What music do chickens listen to? Bach
4860,What do you call a girl that raps about women rights? Feminem. 
4861,Do Asian midgets take photos on their iPad Minis?
4862,What's the difference between a woman in church and a woman in the bath? One has hope in her soul..
4863,Why was the mentally challenged midget crying? He was a little down.
4864,What do an alcoholic and a necrophile have in common? They both like to crack open a cold one.
4865,What do you call a potato wearing glasses? A spectator. 
4866,What do you call a cow with a twitch? Beef jerky
4867,What do trees take when they have a headache? Aleve. 
4868,What do fat chicks and brick walls have in common? They both get laid by Mexicans.
4869,What do a pimp and a redneck have in common? They both know how to throw a good hoe down.
